"UniqueKey","DateSurvey","UniqueCode","Consent","PreviousDC","PreviousBassCoastDC","Female","Male","Nonbinary","Trans","Gender_Unknown","Belief_MDMA_a","Belief_MDA_a","Belief_Ketamine_a","Belief_Cocaine_a","Belief_Methamphetamine_a","Belief_LSD_a","Belief_Unknown_a","Belief_Other_a","Belief_Other_detail_a","Type_Powder_s1","Type_Crystal_s1","Type_Blotter_s1","Type_PressTab_s1","Type_Liquid_s1","Type_Gummy_s1","Type_Other_s1","Type_Other_detail_s1","Type_Colour_s1","Testing_Self","Testing_Friends","Testing_Friends_num","Testing_Clients","Testing_Other","Testing_Other_detail","Obtained","Benzos_results","Benzo_Comments","LSD_result","Colorimetric_Comments","Ehrlich_result","FTS_results","FTS_Comments","FTIR_completion","FTIR_initials","FTIR_result_a1","FTIR_result_a2","FTIR_result_a3","FTIR_result_a4","FTIR_result_7_detail1","FTIR_result_7_detail2","FTIR_result_7_detail3","FTIR_result_7_detail4","FTIR_Comment","Surprised1","Surprised_detail","Satisfaction","Improvement","Intention_Nochange_a","Intention_More_a","Intention_Less_a","Intention_Dispose_a","Intention_Friend_a","Intention_Change_a","Intention_Naloxone_a","Intention_Other_a","Intention_Other_detail_a","Discarded","Initials","Final_comments","FTIR_result_MDMA_a1","FTIR_result_MDA_a1","FTIR_result_Ketamine_a1","FTIR_result_Cocaine_a1","FTIR_result_Methamphetamine_a1","FTIR_result_LSD_a1","FTIR_result_Unknown_a1","FTIR_result_Other_a1","match","Gender","count_substance","combinations","Intention_count","Intention_group","Behaviour_change","Type_count","Type","FTIR_result_MDMA_2","FTIR_result_MDA_2","FTIR_result_Ketamine_2","FTIR_result_Methamphetamine_2","FTIR_result_LSD_2","FTIR_result_Unknown_2","FTIR_result_Other_2","FTIR_result_Cocaine_2","match2","combo_name","cluster","match3","cluster1","mcluster","Intention","count_blf_substance","combinations_belief","combo_name_belief"
439,2019-07-14,5179,0,"1",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,NA,0,0,NA,1,1,NA,"Offsite",3,"-",3,"-",0,1,"-",1,"KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-",0,"-",1,1,0,1,0,1,1,0,"give away",NA,"MF","ek: colour, number of friends, and discarding questions not recorded on paper form",1,1,1,1,1,1,1,1,"No Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",3,"Harm Reduction","Behaviour Change",1,"Blotter",1,1,1,1,1,1,1,1,"No Match",NA,5,"No Match",6,9,"Friend",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
432,2019-07-14,5182,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"IG",1,7,NA,NA,NA,"mannitol",NA,NA,"~30% cut with mannitol","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","ek: number of friends not recorded on paper copy",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
433,2019-07-14,5183,0,"1",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"IG",3,NA,NA,NA,NA,NA,NA,NA,"-","0","was expecting more cuts",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","ek: number of friends not recorded on paper copy",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,1,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
431,2019-07-14,5184,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"IG",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KS","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,4,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
176,2019-07-14,5185,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"beige with hint of blue",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"RH",1,7,NA,NA,NA,"mannitol",NA,NA,"85% mdma, 15% mannitol","1","-",0,"-",1,0,1,1,1,1,1,1,NA,"1","CJ","-",0,1,1,1,1,1,1,0,"No Match","Female",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","Behaviour Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",4,"Match",5,2,"Take More",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
162,2019-07-14,5186,0,"0",NA,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",1,1,NA,1,1,"curiosity","Ground",3,"-",3,"-",3,1,"-",0,"CJ",4,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",1,1,1,1,1,1,1,0,"not taking but will keep for time being","1","MN","ek: question re: repeat visits at festival not completed on paper form",1,1,1,0,1,1,1,1,"No Match","Male",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","Behaviour Change",1,"Powder",1,1,1,1,1,1,1,0,"No Match","Cocaine",1,"No Match",7,9,"Other",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
440,2019-07-14,5187,0,"0",NA,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",1,1,NA,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"KB",2,NA,NA,NA,NA,NA,NA,NA,"ek: written on paper was ""7 MDA"", put in key for MDA","1","-",0,"-",1,1,1,1,1,1,1,0,"give it away",NA,"GF","ek: question re: repeat visits at festival and discarded question not recorded on paper form; also primarily testing for q selected ""unknown""",1,0,1,1,1,1,1,1,"No Match","Male",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"No Change","Behaviour Change",1,"Powder",1,0,1,1,1,1,1,1,"No Match","MDA",1,"No Match",7,9,"Other",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
169,2019-07-14,5188,0,"0",0,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"IG",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","-",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,5,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
168,2019-07-14,5189,0,"0",0,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"IG",7,7,NA,NA,"cellulose","mannitol",NA,NA,"-","1","-",0,"-",1,1,1,0,1,1,1,1,NA,"0","KD","-",1,1,1,1,1,1,1,0,"No Match","Male",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"Harm Reduction","Behaviour Change",1,"Powder",1,1,1,1,1,1,0,1,"No Match","Unknown",5,"Match",6,9,"Dispose",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
438,2019-07-14,5190,0,"0",NA,1,0,1,1,1,1,0,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"grey/purple",0,0,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"KB",1,7,NA,NA,NA,"mannitol",NA,NA,"not MDA","0","thought it was MDA",0,"-",0,1,1,1,0,1,1,1,NA,NA,"MF","ek: question re: repeat visits at festival adn number of friends not recorded on paper form",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"No Match","MDMA, Unknown",1,"No Match",7,9,"Friend",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
430,2019-07-14,5191,0,"0",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"IG",3,NA,NA,NA,NA,NA,NA,NA,"-","0","was expecting more cuts",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","ek: question re: repeat visits at festival not recorded on paper form",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,1,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
177,2019-07-14,5192,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"off yellow",0,1,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"RH",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,2,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
157,2019-07-14,5193,0,"1",NA,1,1,0,1,1,1,1,1,1,1,1,0,1,NA,1,0,1,1,1,1,1,NA,"white",1,1,NA,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"IG",4,NA,NA,NA,NA,NA,NA,NA,"-","0","was expecting more cuts, maybe meth",0,"-",1,1,1,1,1,1,1,0,NA,"1","KD","-",1,1,1,0,1,1,1,1,"No Match","Nonbinary",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","Behaviour Change",1,"Crystal",1,1,1,1,1,1,1,0,"No Match","Cocaine",7,"No Match",8,2,"Other",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
158,2019-07-14,5194,0,"1",NA,1,1,0,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",1,1,NA,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"IG",2,NA,NA,NA,NA,NA,NA,NA,"-","0","ground score",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","-",1,0,1,1,1,1,1,1,"No Match","Nonbinary",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,0,1,1,1,1,1,1,"No Match","MDA",4,"No Match",5,2,"No Change",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
155,2019-07-14,5195,0,"1",NA,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"IG",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","-",1,1,0,1,1,1,1,1,"Match","Nonbinary",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",4,9,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
163,2019-07-14,5196,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"RH",4,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","MN","-",1,1,1,0,1,1,1,1,"Match","Female",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",8,"Match",4,8,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
156,2019-07-14,5197,0,"1",NA,1,1,0,1,1,1,1,1,1,1,1,1,0,"2CB",1,1,1,0,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"IG",7,NA,NA,NA,"5-MEO-/other",NA,NA,NA,"definitely a 5 methoxy 5-MEO substituted tyrpta[illegible] unable to specifically identify","0","-",0,"-",1,1,1,1,1,1,1,0,"more research","1","KD","-",1,1,1,1,1,1,1,0,"Match","Nonbinary",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"No Change","Behaviour Change",1,"PressTab",1,1,1,1,1,1,0,1,"Match","Unknown",4,"Match",5,2,"Other",1,"1, 1, 1, 1, 1, 1, 1, 0","Unknown"
493,2019-07-14,5198,0,"1",NA,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"KM",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","HR","ek: ""lots"" written over number of friends field",1,1,0,1,1,1,1,1,"No Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"No Match","Ketamine",6,"No Match",1,7,"No Change",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
121,2019-07-14,5199,0,"0",NA,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,0,"gel cap","white",1,1,NA,1,1,"the collective","Ground",3,"-",3,"-",3,1,"-",0,"RH",7,7,NA,NA,"flour/starch","water",NA,NA,"-","0","why flour? perhaps other substance?",1,"extraction equipment",1,1,1,1,1,1,1,0,"further analysis","1","RH","will attempt extraction for possible additional substances",1,1,1,1,1,1,1,0,"No Match","Male",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"No Change","Behaviour Change",2,"Powder",1,1,1,1,1,1,0,1,"No Match","Unknown",1,"Match",7,9,"Other",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
424,2019-07-13,5200,0,"0",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,4,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"RH",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","ek: question re: repeat visits at festival not recorded on paper form",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,5,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
423,2019-07-14,5201,0,"0",NA,0,1,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Onsite",3,"-",0,"-",3,3,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","ek: question re: repeat visits at festival and colour not recorded on paper form",1,1,1,1,1,0,1,1,"Match","Female",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"Match","LSD",8,"No Match",4,2,"No Change",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
149,2019-07-14,5202,0,"0",0,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"IG",1,7,NA,NA,NA,"mannitol",NA,NA,"~10% cut with mannitol","0","did not expect sugar",0,"-",0,1,1,1,1,1,1,1,NA,"1","LS","-",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,1,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
441,2019-07-14,5203,0,"0",NA,0,1,1,1,1,1,1,1,1,1,1,1,0,"DMT",1,0,1,1,1,1,1,NA,"brown",0,0,NA,1,1,NA,"Onsite",3,"-",3,"-",3,3,"-",0,"KB",7,NA,NA,NA,"DMT",NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","GF","ek: question re: repeat visits at festival and number of friends not recorded on paper form",1,1,1,1,1,1,1,0,"Match","Female",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Crystal",1,1,1,1,1,1,0,1,"Match","Unknown",8,"Match",4,2,"No Change",1,"1, 1, 1, 1, 1, 1, 1, 0","Unknown"
459,2019-07-14,5204,0,"1",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",0,3,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","ek: colour not recorded on paper form",1,1,1,1,1,1,1,1,"No Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"No Match",NA,6,"No Match",1,1,"No Change",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
165,2019-07-14,5205,0,"0",NA,1,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",NA,"ek",NA,"ek",NA,1,"-",0,"KB",4,NA,NA,NA,NA,NA,NA,NA,"-","0","no cuts",0,"-",0,1,1,1,1,1,1,1,NA,"1","GF","ek: question re: repeat visits and colour not completed on paper forms",1,1,1,0,1,1,1,1,"Match","Male",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",3,"Match",3,9,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
135,2019-07-14,5206,0,"1",NA,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"RH",2,7,NA,NA,NA,"vitamin B3",NA,NA,"50:50 mix","0","vitamin b cut",0,"-",1,0,1,1,1,1,1,0,"possibly","1","CJ","ek: colour not recorded on paper form",1,0,1,1,1,1,1,0,"No Match","Female",2,"1, 0, 1, 1, 1, 1, 1, 0",2,"No Change","Behaviour Change",1,"Powder",1,0,1,1,1,1,1,1,"Match","MDA, Unknown",4,"Match",5,2,"Take More",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
134,2019-07-14,5206,NA,"0",1,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,"No Match","Female",0,"1, 1, 1, 1, 1, 1, 1, 1",0,"No Change","Behaviour Change",0,"Other",1,1,1,1,1,1,1,1,"No Match",NA,7,"No Match",8,2,"Unknown",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
136,2019-07-14,5207,0,"1",NA,1,1,1,1,0,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"KB",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,NA,"GF","ek: colour not recorded on paper form; neither was if participant discarded",0,1,1,1,1,1,1,1,"Match","Unknown",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",4,9,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
137,2019-07-14,5209,0,"1",NA,1,1,1,1,0,1,1,1,1,1,1,1,0,"DMT",0,1,1,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"KB",7,NA,NA,NA,"DMT",NA,NA,NA,"some impurities; noise on the residual","1","-",0,"-",0,1,1,1,1,1,1,1,NA,NA,"GF","ek: discarded question was not recorded on the paper copy; colour not recorded",1,1,1,1,1,1,1,0,"Match","Unknown",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,0,1,"Match","Unknown",8,"Match",4,1,"No Change",1,"1, 1, 1, 1, 1, 1, 1, 0","Unknown"
116,2019-07-14,5210,0,"0",0,1,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JA",4,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","PG","-",1,1,1,0,1,1,1,1,"Match","Male",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",3,"Match",3,5,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
111,2019-07-14,5211,0,"0",0,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,3,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"CS",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","SB","ek: under entry for ""where is substance from"" is written ""last year""",1,1,0,1,1,1,1,1,"Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",8,"Match",4,2,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
112,2019-07-14,5212,0,"0",0,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,3,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"CS",4,8,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","SB","ek: under entry for ""where is substance from"" is written ""last year""",1,1,1,0,1,1,0,1,"No Match","Female",2,"1, 1, 1, 0, 1, 1, 0, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine, Other",8,"Match",4,4,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
115,2019-07-14,5213,0,"1",NA,0,1,1,1,1,1,1,1,1,1,1,1,0,"amphetamine (adderal)",0,1,1,1,1,1,0,"in gel cap","-",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JA",7,NA,NA,NA,"amphetamine",NA,NA,NA,"-","0","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","PG","ek: colour not recorded on paper form",1,1,1,1,1,1,1,0,"Match","Female",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",2,"Powder",1,1,1,1,1,1,0,1,"Match","Unknown",8,"Match",4,6,"No Change",1,"1, 1, 1, 1, 1, 1, 1, 0","Unknown"
117,2019-07-14,5217,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"-",0,0,10,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JA",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","PG","ek: colour not recorded on paper copy",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
98,2019-07-14,5218,0,"1",NA,0,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"KM",7,NA,NA,NA,"THC",NA,NA,NA,"-","0","was a groundscore - didn't know what it was",NA,"-",0,1,1,1,0,1,1,1,NA,"1","MR","ek: satisfaction with the service was not recorded on the paper form",1,1,1,1,1,1,1,0,"No Match","Female",1,"1, 1, 1, 1, 1, 1, 1, 0",2,"Harm Reduction","No Change",1,"Powder",1,1,1,1,1,1,0,1,"No Match","Unknown",7,"Match",8,2,"Friend",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
106,2019-07-14,5219,0,"1",NA,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"off-white",0,0,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JA",2,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",1,1,1,0,1,1,1,1,NA,"0","PG","-",1,0,1,1,1,1,1,1,"Match","Female",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Powder",1,0,1,1,1,1,1,1,"Match","MDA",7,"Match",8,2,"Dispose",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
97,2019-07-14,5220,0,"0",0,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"KM",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","MR","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
105,2019-07-14,5221,0,"1",NA,1,0,1,1,1,1,0,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JA",2,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","PG","-",1,0,1,1,1,1,1,1,"Match","Male",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,0,1,1,1,1,1,1,"Match","MDA",3,"Match",3,1,"No Change",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
